"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","303","@GET /todos (200) no accept","api-tests","Fri Mar 14 12:42:26 GMT 2025","passed","Fri Mar 14 12:42:27 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","305","@POST /todos (415)","api-tests","Fri Mar 14 12:42:28 GMT 2025","passed","Fri Mar 14 12:42:28 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","303","@PUT /challenger/guid RESTORE","api-tests","Fri Mar 14 12:42:28 GMT 2025","passed","Fri Mar 14 12:42:28 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","307","@POST /todos JSON to XML","api-tests","Fri Mar 14 12:42:30 GMT 2025","passed","Fri Mar 14 12:42:30 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","302","@PUT /challenger/database/guid (Update)","api-tests","Fri Mar 14 12:42:30 GMT 2025","passed","Fri Mar 14 12:42:30 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","303","@POST /heartbeat as Trace (501)","api-tests","Fri Mar 14 12:42:32 GMT 2025","passed","Fri Mar 14 12:42:32 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","316","@GET /todos/{id} (404)","api-tests","Fri Mar 14 12:42:19 GMT 2025","passed","Fri Mar 14 12:42:20 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","302","@POST /todos/{id} (200)","api-tests","Fri Mar 14 12:42:24 GMT 2025","passed","Fri Mar 14 12:42:24 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","606","@POST /secret/note (Bearer)","api-tests","Fri Mar 14 12:42:36 GMT 2025","passed","Fri Mar 14 12:42:36 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","305","@GET /todos (200) ANY","api-tests","Fri Mar 14 12:42:26 GMT 2025","passed","Fri Mar 14 12:42:26 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","305","@POST /todos JSON","api-tests","Fri Mar 14 12:42:27 GMT 2025","passed","Fri Mar 14 12:42:28 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","377","@PUT /todos/{id} (400)","api-tests","Fri Mar 14 12:42:23 GMT 2025","passed","Fri Mar 14 12:42:24 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","304","@GET /todos (406)","api-tests","Fri Mar 14 12:42:27 GMT 2025","passed","Fri Mar 14 12:42:27 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","83","@POST /todos XML to JSON","api-tests","Fri Mar 14 12:42:30 GMT 2025","passed","Fri Mar 14 12:42:30 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","304","@GET /challenger/guid (existing X-CHALLENGER)","api-tests","Fri Mar 14 12:42:28 GMT 2025","passed","Fri Mar 14 12:42:28 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","311","@POST /todos (400) description too long","api-tests","Fri Mar 14 12:42:21 GMT 2025","passed","Fri Mar 14 12:42:21 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","306","@POST /secret/note (401)","api-tests","Fri Mar 14 12:42:34 GMT 2025","passed","Fri Mar 14 12:42:35 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","304","@POST /todos/{id} (404)","api-tests","Fri Mar 14 12:42:24 GMT 2025","passed","Fri Mar 14 12:42:24 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","4793","@DELETE /todos/{id} (200) all","api-tests","Fri Mar 14 12:42:36 GMT 2025","passed","Fri Mar 14 12:42:41 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","319","@POST /todos (400) title too long","api-tests","Fri Mar 14 12:42:21 GMT 2025","passed","Fri Mar 14 12:42:21 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","391","Get the list of challenges. @GET","api-tests","Fri Mar 14 12:42:18 GMT 2025","passed","Fri Mar 14 12:42:18 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","309","@PUT /todos/{id} partial (200)","api-tests","Fri Mar 14 12:42:23 GMT 2025","passed","Fri Mar 14 12:42:23 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","307","@GET /todos (200) XML pref","api-tests","Fri Mar 14 12:42:26 GMT 2025","passed","Fri Mar 14 12:42:26 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","619","@GET /secret/note (200)","api-tests","Fri Mar 14 12:42:33 GMT 2025","passed","Fri Mar 14 12:42:34 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","302","@POST /heartbeat as PATCH (500)","api-tests","Fri Mar 14 12:42:31 GMT 2025","passed","Fri Mar 14 12:42:32 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","601","@POST /secret/note (200)","api-tests","Fri Mar 14 12:42:34 GMT 2025","passed","Fri Mar 14 12:42:34 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","302","@PUT /todos/{id} no title (400)","api-tests","Fri Mar 14 12:42:23 GMT 2025","passed","Fri Mar 14 12:42:23 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","303","@GET /heartbeat (204)","api-tests","Fri Mar 14 12:42:31 GMT 2025","passed","Fri Mar 14 12:42:31 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","307","@POST /todos (201) max out content","api-tests","Fri Mar 14 12:42:21 GMT 2025","passed","Fri Mar 14 12:42:22 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","308","@POST /todos (201)","api-tests","Fri Mar 14 12:42:20 GMT 2025","passed","Fri Mar 14 12:42:20 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","612","@PUT /challenger/guid CREATE","api-tests","Fri Mar 14 12:42:28 GMT 2025","passed","Fri Mar 14 12:42:29 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","304","@POST /secret/token (201)","api-tests","Fri Mar 14 12:42:32 GMT 2025","passed","Fri Mar 14 12:42:33 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","315","/todo (404) not plural. @GET","api-tests","Fri Mar 14 12:42:19 GMT 2025","passed","Fri Mar 14 12:42:19 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","314","@PUT /todos/{id} no amend id (400)","api-tests","Fri Mar 14 12:42:23 GMT 2025","passed","Fri Mar 14 12:42:23 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","314","@PUT /todos/{id} full (200)","api-tests","Fri Mar 14 12:42:22 GMT 2025","passed","Fri Mar 14 12:42:23 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","6988","@POST /todos (201) all","api-tests","Fri Mar 14 12:42:41 GMT 2025","passed","Fri Mar 14 12:42:48 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","314","@POST /todos (400) doneStatus","api-tests","Fri Mar 14 12:42:20 GMT 2025","passed","Fri Mar 14 12:42:21 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","303","@PATCH /heartbeat (500)","api-tests","Fri Mar 14 12:42:31 GMT 2025","passed","Fri Mar 14 12:42:31 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
"","309","@POST /todos (413) content too long","api-tests","Fri Mar 14 12:42:22 GMT 2025","passed","Fri Mar 14 12:42:22 GMT 2025","API Challenges","api-tests/api-challenges.api.js","",""
